INPUT1,OUTPUT
36686,146744
36687,146748
36688,146752
36689,146756
36690,146760
36691,146764
36692,146768
36693,146772
36694,146776
36695,146780
36696,146784
36697,146788
36698,146792
36699,146796
36700,146800
36701,146804
36702,146808
36703,146812
36704,146816
36705,146820
36706,146824
36707,146828
36708,146832
36709,146836
36710,146840
36711,146844
36712,146848
36713,146852
36714,146856
36715,146860
36716,146864
36717,146868
36718,146872
36719,146876
36720,146880
36721,146884
36722,146888
36723,146892
36724,146896
36725,146900
36726,146904
36727,146908
36728,146912
36729,146916
36730,146920
36731,146924
36732,146928
36733,146932
36734,146936
36735,146940
36736,146944
36737,146948
36738,146952
36739,146956
36740,146960
36741,146964
36742,146968
36743,146972
36744,146976
36745,146980
36746,146984
36747,146988
36748,146992
36749,146996
36750,147000
36751,147004
36752,147008
36753,147012
36754,147016
36755,147020
36756,147024
36757,147028
36758,147032
36759,147036
36760,147040
36761,147044
36762,147048
36763,147052
36764,147056
36765,147060
36766,147064
36767,147068
36768,147072
36769,147076
36770,147080
36771,147084
36772,147088
36773,147092
36774,147096
36775,147100
36776,147104
36777,147108
36778,147112
36779,147116
36780,147120
36781,147124
36782,147128
36783,147132
36784,147136
36785,147140
36786,147144
36787,147148
36788,147152
36789,147156
36790,147160
36791,147164
36792,147168
36793,147172
36794,147176
36795,147180
36796,147184
36797,147188
36798,147192
36799,147196
36800,147200
36801,147204
36802,147208
36803,147212
36804,147216
36805,147220
36806,147224
36807,147228
36808,147232
36809,147236
36810,147240
36811,147244
36812,147248
36813,147252
36814,147256
36815,147260
36816,147264
36817,147268
36818,147272
36819,147276
36820,147280
36821,147284
36822,147288
36823,147292
36824,147296
36825,147300
36826,147304
36827,147308
36828,147312
36829,147316
36830,147320
36831,147324
36832,147328
36833,147332
36834,147336
36835,147340
36836,147344
36837,147348
36838,147352
36839,147356
36840,147360
36841,147364
36842,147368
36843,147372
36844,147376
36845,147380
36846,147384
36847,147388
36848,147392
36849,147396
36850,147400
36851,147404
36852,147408
36853,147412
36854,147416
36855,147420
36856,147424
36857,147428
36858,147432
36859,147436
36860,147440
36861,147444
36862,147448
36863,147452
36864,147456
36865,147460
36866,147464
36867,147468
36868,147472
36869,147476
36870,147480
36871,147484
36872,147488
36873,147492
36874,147496
36875,147500
36876,147504
36877,147508
36878,147512
36879,147516
36880,147520
36881,147524
36882,147528
36883,147532
36884,147536
36885,147540
36886,147544
36887,147548
36888,147552
36889,147556
36890,147560
36891,147564
36892,147568
36893,147572
36894,147576
36895,147580
36896,147584
36897,147588
36898,147592
36899,147596
36900,147600
36901,147604
36902,147608
36903,147612
36904,147616
36905,147620
36906,147624
36907,147628
36908,147632
36909,147636
36910,147640
36911,147644
36912,147648
36913,147652
36914,147656
36915,147660
36916,147664
36917,147668
36918,147672
36919,147676
36920,147680
36921,147684
36922,147688
36923,147692
36924,147696
36925,147700
36926,147704
36927,147708
36928,147712
36929,147716
36930,147720
36931,147724
36932,147728
36933,147732
36934,147736
36935,147740
36936,147744
36937,147748
36938,147752
36939,147756
36940,147760
36941,147764
36942,147768
36943,147772
36944,147776
36945,147780
36946,147784
36947,147788
36948,147792
36949,147796
36950,147800
36951,147804
36952,147808
36953,147812
36954,147816
36955,147820
36956,147824
36957,147828
36958,147832
36959,147836
36960,147840
36961,147844
36962,147848
36963,147852
36964,147856
36965,147860
36966,147864
36967,147868
36968,147872
36969,147876
36970,147880
36971,147884
36972,147888
36973,147892
36974,147896
36975,147900
36976,147904
36977,147908
36978,147912
36979,147916
36980,147920
36981,147924
36982,147928
36983,147932
36984,147936
36985,147940
36986,147944
36987,147948
36988,147952
36989,147956
36990,147960
36991,147964
36992,147968
36993,147972
36994,147976
36995,147980
36996,147984
36997,147988
36998,147992
36999,147996
37000,148000
37001,148004
37002,148008
37003,148012
37004,148016
37005,148020
37006,148024
37007,148028
37008,148032
37009,148036
37010,148040
37011,148044
37012,148048
37013,148052
37014,148056
37015,148060
37016,148064
37017,148068
37018,148072
37019,148076
37020,148080
37021,148084
37022,148088
37023,148092
37024,148096
37025,148100
37026,148104
37027,148108
37028,148112
37029,148116
37030,148120
37031,148124
37032,148128
37033,148132
37034,148136
37035,148140
37036,148144
37037,148148
37038,148152
37039,148156
37040,148160
37041,148164
37042,148168
37043,148172
37044,148176
37045,148180
37046,148184
37047,148188
37048,148192
37049,148196
37050,148200
37051,148204
37052,148208
37053,148212
37054,148216
37055,148220
37056,148224
37057,148228
37058,148232
37059,148236
37060,148240
37061,148244
37062,148248
37063,148252
37064,148256
37065,148260
37066,148264
37067,148268
37068,148272
37069,148276
37070,148280
37071,148284
37072,148288
37073,148292
37074,148296
37075,148300
37076,148304
37077,148308
37078,148312
37079,148316
37080,148320
37081,148324
37082,148328
37083,148332
37084,148336
37085,148340
37086,148344
37087,148348
37088,148352
37089,148356
37090,148360
37091,148364
37092,148368
37093,148372
37094,148376
37095,148380
37096,148384
37097,148388
37098,148392
37099,148396
37100,148400
37101,148404
37102,148408
37103,148412
37104,148416
37105,148420
37106,148424
37107,148428
37108,148432
37109,148436
37110,148440
37111,148444
37112,148448
37113,148452
37114,148456
37115,148460
37116,148464
37117,148468
37118,148472
37119,148476
37120,148480
37121,148484
37122,148488
37123,148492
37124,148496
37125,148500
37126,148504
37127,148508
37128,148512
37129,148516
37130,148520
37131,148524
37132,148528
37133,148532
37134,148536
37135,148540
37136,148544
37137,148548
37138,148552
37139,148556
37140,148560
37141,148564
37142,148568
37143,148572
37144,148576
37145,148580
37146,148584
37147,148588
37148,148592
37149,148596
37150,148600
37151,148604
37152,148608
37153,148612
37154,148616
37155,148620
37156,148624
37157,148628
37158,148632
37159,148636
37160,148640
37161,148644
37162,148648
37163,148652
37164,148656
37165,148660
37166,148664
37167,148668
37168,148672
37169,148676
37170,148680
37171,148684
37172,148688
37173,148692
37174,148696
37175,148700
37176,148704
37177,148708
37178,148712
37179,148716
37180,148720
37181,148724
37182,148728
37183,148732
37184,148736
37185,148740
37186,148744
37187,148748
37188,148752
37189,148756
37190,148760
37191,148764
37192,148768
37193,148772
37194,148776
37195,148780
37196,148784
37197,148788
37198,148792
37199,148796
37200,148800
37201,148804
37202,148808
37203,148812
37204,148816
37205,148820
37206,148824
37207,148828
37208,148832
37209,148836
37210,148840
37211,148844
37212,148848
37213,148852
37214,148856
37215,148860
37216,148864
37217,148868
37218,148872
37219,148876
37220,148880
37221,148884
37222,148888
37223,148892
37224,148896
37225,148900
37226,148904
37227,148908
37228,148912
37229,148916
37230,148920
37231,148924
37232,148928
37233,148932
37234,148936
37235,148940
37236,148944
37237,148948
37238,148952
37239,148956
37240,148960
37241,148964
37242,148968
37243,148972
37244,148976
37245,148980
37246,148984
37247,148988
37248,148992
37249,148996
37250,149000
37251,149004
37252,149008
37253,149012
37254,149016
37255,149020
37256,149024
37257,149028
37258,149032
37259,149036
37260,149040
37261,149044
37262,149048
37263,149052
37264,149056
37265,149060
37266,149064
37267,149068
37268,149072
37269,149076
37270,149080
37271,149084
37272,149088
37273,149092
37274,149096
37275,149100
37276,149104
37277,149108
37278,149112
37279,149116
37280,149120
37281,149124
37282,149128
37283,149132
37284,149136
37285,149140
37286,149144
37287,149148
37288,149152
37289,149156
37290,149160
37291,149164
37292,149168
37293,149172
37294,149176
37295,149180
37296,149184
37297,149188
37298,149192
37299,149196
37300,149200
37301,149204
37302,149208
37303,149212
37304,149216
37305,149220
37306,149224
37307,149228
37308,149232
37309,149236
37310,149240
37311,149244
37312,149248
37313,149252
37314,149256
37315,149260
37316,149264
37317,149268
37318,149272
37319,149276
37320,149280
37321,149284
37322,149288
37323,149292
37324,149296
37325,149300
37326,149304
37327,149308
37328,149312
37329,149316
37330,149320
37331,149324
37332,149328
37333,149332
37334,149336
37335,149340
37336,149344
37337,149348
37338,149352
37339,149356
37340,149360
37341,149364
37342,149368
37343,149372
37344,149376
37345,149380
37346,149384
37347,149388
37348,149392
37349,149396
37350,149400
37351,149404
37352,149408
37353,149412
37354,149416
37355,149420
37356,149424
37357,149428
37358,149432
37359,149436
37360,149440
37361,149444
37362,149448
37363,149452
37364,149456
37365,149460
37366,149464
37367,149468
37368,149472
37369,149476
37370,149480
37371,149484
37372,149488
37373,149492
37374,149496
37375,149500
37376,149504
37377,149508
37378,149512
37379,149516
37380,149520
37381,149524
37382,149528
37383,149532
37384,149536
37385,149540
37386,149544
37387,149548
37388,149552
37389,149556
37390,149560
37391,149564
37392,149568
37393,149572
37394,149576
37395,149580
37396,149584
37397,149588
37398,149592
37399,149596
37400,149600
37401,149604
37402,149608
37403,149612
37404,149616
37405,149620
37406,149624
37407,149628
37408,149632
37409,149636
37410,149640
37411,149644
37412,149648
37413,149652
37414,149656
37415,149660
37416,149664
37417,149668
37418,149672
37419,149676
37420,149680
37421,149684
37422,149688
37423,149692
37424,149696
37425,149700
37426,149704
37427,149708
37428,149712
37429,149716
37430,149720
37431,149724
37432,149728
37433,149732
37434,149736
37435,149740
37436,149744
37437,149748
37438,149752
37439,149756
37440,149760
37441,149764
37442,149768
37443,149772
37444,149776
37445,149780
37446,149784
37447,149788
37448,149792
37449,149796
37450,149800
37451,149804
37452,149808
37453,149812
37454,149816
37455,149820
37456,149824
37457,149828
37458,149832
37459,149836
37460,149840
37461,149844
37462,149848
37463,149852
37464,149856
37465,149860
37466,149864
37467,149868
37468,149872
37469,149876
37470,149880
37471,149884
37472,149888
37473,149892
37474,149896
37475,149900
37476,149904
37477,149908
37478,149912
37479,149916
37480,149920
37481,149924
37482,149928
37483,149932
37484,149936
37485,149940
37486,149944
37487,149948
37488,149952
37489,149956
37490,149960
37491,149964
37492,149968
37493,149972
37494,149976
37495,149980
37496,149984
37497,149988
37498,149992
37499,149996
37500,150000
37501,150004
37502,150008
37503,150012
37504,150016
37505,150020
37506,150024
37507,150028
37508,150032
37509,150036
37510,150040
37511,150044
37512,150048
37513,150052
37514,150056
37515,150060
37516,150064
37517,150068
37518,150072
37519,150076
37520,150080
37521,150084
37522,150088
37523,150092
37524,150096
37525,150100
37526,150104
37527,150108
37528,150112
37529,150116
37530,150120
37531,150124
37532,150128
37533,150132
37534,150136
37535,150140
37536,150144
37537,150148
37538,150152
37539,150156
37540,150160
37541,150164
37542,150168
37543,150172
37544,150176
37545,150180
37546,150184
37547,150188
37548,150192
37549,150196
37550,150200
37551,150204
37552,150208
37553,150212
37554,150216
37555,150220
37556,150224
37557,150228
37558,150232
37559,150236
37560,150240
37561,150244
37562,150248
37563,150252
37564,150256
37565,150260
37566,150264
37567,150268
37568,150272
37569,150276
